customer_id,atm_id,latitude,longitude,timestamp,amount
CUST_0208,ATM_007,12.975229,80.192201,2024-02-02 09:59:18,3500.0
CUST_0448,ATM_005,12.964558,80.229038,2024-02-02 10:21:23,2500.0
CUST_0476,ATM_011,12.974313,80.240484,2024-02-02 10:41:10,3000.0
CUST_0090,ATM_016,12.99278,80.232227,2024-02-02 11:06:39,2000.0
CUST_0272,ATM_013,12.934112,80.247218,2024-02-02 11:07:21,1500.0
CUST_0321,ATM_004,12.995288,80.232412,2024-02-02 12:19:45,2000.0
CUST_0005,ATM_001,12.979051,80.218826,2024-02-02 12:24:17,2500.0
CUST_0333,ATM_016,12.99278,80.232227,2024-02-02 13:14:39,1500.0
CUST_0192,ATM_004,12.995288,80.232412,2024-02-02 14:36:32,2000.0
CUST_0234,ATM_006,12.964649,80.213914,2024-02-02 14:56:05,3000.0
CUST_0388,ATM_016,12.99278,80.232227,2024-02-02 15:05:58,3000.0
CUST_0444,ATM_002,12.981315,80.243745,2024-02-02 15:10:49,2500.0
CUST_0243,ATM_012,12.946351,80.216505,2024-02-02 16:01:05,2000.0
CUST_0455,ATM_013,12.934112,80.247218,2024-02-02 17:15:52,3500.0
CUST_0072,ATM_015,12.992792,80.2065,2024-02-02 17:26:29,4000.0
CUST_0499,ATM_003,12.968088,80.217388,2024-02-02 17:43:00,4000.0
CUST_0185,ATM_008,12.910502,80.233754,2024-02-02 17:47:39,3500.0
CUST_0161,ATM_011,12.974313,80.240484,2024-02-02 18:08:49,4000.0
CUST_0074,ATM_019,13.002506,80.186484,2024-02-02 18:32:14,5500.0
CUST_0382,ATM_002,12.981315,80.243745,2024-02-02 20:28:14,3500.0
CUST_0236,ATM_008,12.910502,80.233754,2024-02-02 21:03:29,3500.0
CUST_0086,ATM_009,12.924743,80.251285,2024-02-02 21:34:51,1000.0
CUST_0290,ATM_018,13.009871,80.19535,2024-02-02 21:48:57,3000.0
CUST_0305,ATM_008,12.910502,80.233754,2024-02-02 22:21:12,2000.0
CUST_0243,ATM_008,12.910502,80.233754,2024-02-03 00:02:10,4000.0
CUST_0057,ATM_004,12.995288,80.232412,2024-02-03 00:03:50,2000.0
CUST_0362,ATM_001,12.979051,80.218826,2024-02-03 00:27:41,3000.0
CUST_0261,ATM_007,12.975229,80.192201,2024-02-03 01:26:19,2000.0
CUST_0462,ATM_015,12.992792,80.2065,2024-02-03 02:56:31,3500.0
CUST_0344,ATM_002,12.981315,80.243745,2024-02-03 04:56:27,1500.0
CUST_0212,ATM_019,13.002506,80.186484,2024-02-03 05:49:32,2500.0
CUST_0284,ATM_017,12.999838,80.197307,2024-02-03 06:09:42,2000.0
CUST_0359,ATM_016,12.99278,80.232227,2024-02-03 06:28:59,2000.0
CUST_0490,ATM_018,13.009871,80.19535,2024-02-03 06:37:33,4500.0
CUST_0096,ATM_008,12.910502,80.233754,2024-02-03 06:54:50,3500.0
CUST_0429,ATM_020,12.984062,80.212362,2024-02-03 07:04:07,2000.0
CUST_0342,ATM_002,12.981315,80.243745,2024-02-03 07:12:09,3500.0
CUST_0179,ATM_014,12.92198,80.252514,2024-02-03 07:28:27,3000.0
CUST_0236,ATM_008,12.910502,80.233754,2024-02-03 07:51:38,3500.0
CUST_0033,ATM_012,12.946351,80.216505,2024-02-03 08:16:21,2500.0
CUST_0301,ATM_018,13.009871,80.19535,2024-02-03 08:36:18,4000.0
CUST_0496,ATM_001,12.979051,80.218826,2024-02-03 08:53:44,4500.0
CUST_0274,ATM_017,12.999838,80.197307,2024-02-03 09:17:24,3000.0
CUST_0421,ATM_001,12.979051,80.218826,2024-02-03 09:31:12,4500.0
CUST_0464,ATM_010,12.92684,80.216754,2024-02-03 10:02:36,2000.0
CUST_0447,ATM_009,12.924743,80.251285,2024-02-03 10:37:08,2500.0
CUST_0317,ATM_011,12.974313,80.240484,2024-02-03 11:11:39,3000.0
CUST_0037,ATM_020,12.984062,80.212362,2024-02-03 11:24:09,2500.0
CUST_0190,ATM_014,12.92198,80.252514,2024-02-03 11:38:19,2500.0
CUST_0341,ATM_018,13.009871,80.19535,2024-02-03 12:24:15,3500.0
CUST_0097,ATM_019,13.002506,80.186484,2024-02-03 12:34:37,1500.0
CUST_0086,ATM_009,12.924743,80.251285,2024-02-03 12:48:51,1000.0
CUST_0155,ATM_003,12.968088,80.217388,2024-02-03 13:55:29,2000.0
CUST_0410,ATM_010,12.92684,80.216754,2024-02-03 14:08:09,1500.0
CUST_0062,ATM_009,12.924743,80.251285,2024-02-03 14:49:28,2500.0
CUST_0060,ATM_001,12.979051,80.218826,2024-02-03 15:15:16,2000.0
CUST_0177,ATM_007,12.975229,80.192201,2024-02-03 15:33:25,2000.0
CUST_0391,ATM_012,12.946351,80.216505,2024-02-03 15:46:54,500.0
CUST_0211,ATM_014,12.92198,80.252514,2024-02-03 16:25:28,2000.0
CUST_0167,ATM_018,13.009871,80.19535,2024-02-03 17:34:14,6500.0
CUST_0134,ATM_010,12.92684,80.216754,2024-02-03 17:44:42,4500.0
CUST_0298,ATM_015,12.992792,80.2065,2024-02-03 18:12:13,6000.0
CUST_0329,ATM_001,12.979051,80.218826,2024-02-03 18:24:27,1500.0
CUST_0061,ATM_016,12.99278,80.232227,2024-02-03 18:26:00,4000.0
CUST_0403,ATM_015,12.992792,80.2065,2024-02-03 18:32:50,4000.0
CUST_0142,ATM_014,12.92198,80.252514,2024-02-03 18:45:50,6000.0
CUST_0124,ATM_017,12.999838,80.197307,2024-02-03 18:57:17,7000.0
CUST_0057,ATM_017,12.999838,80.197307,2024-02-03 19:00:00,5000.0
CUST_0106,ATM_004,12.995288,80.232412,2024-02-03 19:10:05,2500.0
CUST_0288,ATM_016,12.99278,80.232227,2024-02-03 19:36:31,5500.0
CUST_0197,ATM_003,12.968088,80.217388,2024-02-03 19:55:31,6000.0
CUST_0245,ATM_003,12.968088,80.217388,2024-02-03 19:56:06,6000.0
CUST_0280,ATM_013,12.934112,80.247218,2024-02-03 20:34:29,3500.0
CUST_0343,ATM_019,13.002506,80.186484,2024-02-03 20:52:04,2000.0
CUST_0179,ATM_009,12.924743,80.251285,2024-02-03 21:04:48,2500.0
CUST_0157,ATM_018,13.009871,80.19535,2024-02-03 21:24:02,1500.0
CUST_0452,ATM_007,12.975229,80.192201,2024-02-03 21:42:43,3000.0
CUST_0333,ATM_016,12.99278,80.232227,2024-02-03 21:50:04,2000.0
CUST_0459,ATM_013,12.934112,80.247218,2024-02-03 22:07:02,2000.0
CUST_0353,ATM_019,13.002506,80.186484,2024-02-03 22:37:18,2000.0
CUST_0066,ATM_013,12.934112,80.247218,2024-02-04 00:15:11,1000.0
CUST_0225,ATM_004,12.995288,80.232412,2024-02-04 00:46:46,4000.0
CUST_0119,ATM_009,12.924743,80.251285,2024-02-04 00:51:01,2000.0
CUST_0362,ATM_001,12.979051,80.218826,2024-02-04 04:38:30,2000.0
CUST_0094,ATM_012,12.946351,80.216505,2024-02-04 06:02:17,3500.0
CUST_0461,ATM_011,12.974313,80.240484,2024-02-04 06:02:53,2500.0
CUST_0487,ATM_001,12.979051,80.218826,2024-02-04 06:27:56,2500.0
CUST_0227,ATM_015,12.992792,80.2065,2024-02-04 06:33:48,2500.0
CUST_0062,ATM_009,12.924743,80.251285,2024-02-04 08:02:27,3000.0
CUST_0338,ATM_004,12.995288,80.232412,2024-02-04 08:19:58,1000.0
CUST_0150,ATM_020,12.984062,80.212362,2024-02-04 09:04:35,3500.0
CUST_0425,ATM_002,12.981315,80.243745,2024-02-04 09:46:07,3000.0
CUST_0311,ATM_020,12.984062,80.212362,2024-02-04 10:01:42,4000.0
CUST_0356,ATM_016,12.99278,80.232227,2024-02-04 10:45:19,3500.0
CUST_0017,ATM_017,12.999838,80.197307,2024-02-04 11:09:22,1500.0
CUST_0415,ATM_004,12.995288,80.232412,2024-02-04 12:00:32,1000.0
CUST_0394,ATM_001,12.979051,80.218826,2024-02-04 12:36:37,2500.0
CUST_0326,ATM_012,12.946351,80.216505,2024-02-04 12:48:05,1500.0
CUST_0333,ATM_016,12.99278,80.232227,2024-02-04 13:34:08,3500.0
CUST_0226,ATM_016,12.99278,80.232227,2024-02-04 13:51:29,1500.0
CUST_0305,ATM_019,13.002506,80.186484,2024-02-04 14:09:46,1500.0
CUST_0020,ATM_010,12.92684,80.216754,2024-02-04 14:29:56,2000.0
CUST_0104,ATM_009,12.924743,80.251285,2024-02-04 14:45:20,1500.0
CUST_0472,ATM_017,12.999838,80.197307,2024-02-04 14:57:36,2000.0
CUST_0007,ATM_020,12.984062,80.212362,2024-02-04 14:58:39,2000.0
CUST_0392,ATM_006,12.964649,80.213914,2024-02-04 16:17:03,2500.0
CUST_0184,ATM_015,12.992792,80.2065,2024-02-04 16:17:18,2000.0
CUST_0355,ATM_009,12.924743,80.251285,2024-02-04 17:29:49,4500.0
CUST_0274,ATM_017,12.999838,80.197307,2024-02-04 17:33:34,5000.0
CUST_0188,ATM_018,13.009871,80.19535,2024-02-04 18:08:58,4500.0
CUST_0423,ATM_020,12.984062,80.212362,2024-02-04 19:25:10,7000.0
CUST_0152,ATM_017,12.999838,80.197307,2024-02-04 19:32:19,5500.0
CUST_0485,ATM_015,12.992792,80.2065,2024-02-04 19:50:00,3000.0
CUST_0406,ATM_017,12.999838,80.197307,2024-02-04 20:08:11,6500.0
CUST_0138,ATM_009,12.924743,80.251285,2024-02-04 20:11:24,2000.0
CUST_0092,ATM_017,12.999838,80.197307,2024-02-04 20:22:16,7000.0
CUST_0500,ATM_010,12.92684,80.216754,2024-02-04 21:18:53,2500.0
CUST_0406,ATM_018,13.009871,80.19535,2024-02-04 21:28:53,1000.0
CUST_0048,ATM_014,12.92198,80.252514,2024-02-04 21:41:42,3500.0
CUST_0307,ATM_001,12.979051,80.218826,2024-02-04 21:55:49,1500.0
CUST_0197,ATM_003,12.968088,80.217388,2024-02-04 22:27:25,2500.0
CUST_0066,ATM_013,12.934112,80.247218,2024-02-04 22:32:56,2500.0
CUST_0370,ATM_002,12.981315,80.243745,2024-02-04 22:33:37,2000.0
CUST_0077,ATM_020,12.984062,80.212362,2024-02-04 23:25:01,4500.0
CUST_0394,ATM_003,12.968088,80.217388,2024-02-05 00:15:29,3500.0
CUST_0154,ATM_017,12.999838,80.197307,2024-02-05 00:16:59,1500.0
CUST_0154,ATM_017,12.999838,80.197307,2024-02-05 02:08:28,500.0
CUST_0072,ATM_015,12.992792,80.2065,2024-02-05 02:58:12,3500.0
CUST_0200,ATM_014,12.92198,80.252514,2024-02-05 05:25:33,3000.0
CUST_0194,ATM_013,12.934112,80.247218,2024-02-05 06:11:03,5000.0
CUST_0072,ATM_015,12.992792,80.2065,2024-02-05 06:58:20,3500.0
CUST_0422,ATM_011,12.974313,80.240484,2024-02-05 07:48:12,4000.0
CUST_0012,ATM_017,12.999838,80.197307,2024-02-05 07:50:18,3500.0
CUST_0369,ATM_007,12.975229,80.192201,2024-02-05 07:55:18,3500.0
CUST_0331,ATM_013,12.934112,80.247218,2024-02-05 08:07:30,1500.0
CUST_0126,ATM_006,12.964649,80.213914,2024-02-05 08:14:22,1500.0
CUST_0491,ATM_014,12.92198,80.252514,2024-02-05 08:19:38,3000.0
CUST_0151,ATM_011,12.974313,80.240484,2024-02-05 09:33:32,4000.0
CUST_0157,ATM_018,13.009871,80.19535,2024-02-05 09:58:27,3500.0
CUST_0396,ATM_019,13.002506,80.186484,2024-02-05 10:10:44,4000.0
CUST_0451,ATM_008,12.910502,80.233754,2024-02-05 10:29:05,3500.0
CUST_0241,ATM_008,12.910502,80.233754,2024-02-05 10:39:50,2500.0
CUST_0071,ATM_009,12.924743,80.251285,2024-02-05 11:20:16,2000.0
CUST_0323,ATM_010,12.92684,80.216754,2024-02-05 11:33:03,2500.0
CUST_0310,ATM_018,13.009871,80.19535,2024-02-05 12:01:45,2500.0
CUST_0314,ATM_016,12.99278,80.232227,2024-02-05 12:42:08,2000.0
CUST_0033,ATM_012,12.946351,80.216505,2024-02-05 13:14:42,3500.0
CUST_0277,ATM_004,12.995288,80.232412,2024-02-05 13:31:14,1500.0
CUST_0408,ATM_009,12.924743,80.251285,2024-02-05 14:24:48,1500.0
CUST_0313,ATM_017,12.999838,80.197307,2024-02-05 15:33:59,1000.0
CUST_0403,ATM_020,12.984062,80.212362,2024-02-05 16:13:43,2500.0
CUST_0001,ATM_009,12.924743,80.251285,2024-02-05 16:39:44,2500.0
CUST_0337,ATM_013,12.934112,80.247218,2024-02-05 17:01:13,4500.0
CUST_0349,ATM_014,12.92198,80.252514,2024-02-05 17:07:54,6000.0
CUST_0265,ATM_016,12.99278,80.232227,2024-02-05 18:10:58,1500.0
CUST_0386,ATM_019,13.002506,80.186484,2024-02-05 18:17:29,6500.0
CUST_0141,ATM_016,12.99278,80.232227,2024-02-05 18:34:55,4500.0
CUST_0232,ATM_003,12.968088,80.217388,2024-02-05 18:40:57,2500.0
CUST_0443,ATM_015,12.992792,80.2065,2024-02-05 19:06:09,3500.0
CUST_0135,ATM_013,12.934112,80.247218,2024-02-05 19:28:50,8000.0
CUST_0030,ATM_002,12.981315,80.243745,2024-02-05 19:53:37,2000.0
CUST_0164,ATM_003,12.968088,80.217388,2024-02-05 20:32:10,2500.0
CUST_0370,ATM_012,12.946351,80.216505,2024-02-05 21:43:49,2500.0
CUST_0330,ATM_012,12.946351,80.216505,2024-02-05 22:54:43,2000.0
CUST_0172,ATM_004,12.995288,80.232412,2024-02-05 22:58:54,2500.0
CUST_0385,ATM_006,12.964649,80.213914,2024-02-05 23:42:40,1500.0
CUST_0196,ATM_002,12.981315,80.243745,2024-02-06 00:05:40,3500.0
CUST_0324,ATM_011,12.974313,80.240484,2024-02-06 00:09:03,1500.0
CUST_0366,ATM_008,12.910502,80.233754,2024-02-06 00:25:18,4000.0
CUST_0352,ATM_003,12.968088,80.217388,2024-02-06 00:48:48,2000.0
CUST_0402,ATM_002,12.981315,80.243745,2024-02-06 01:08:15,1000.0
CUST_0091,ATM_017,12.999838,80.197307,2024-02-06 01:37:49,2500.0
CUST_0387,ATM_011,12.974313,80.240484,2024-02-06 03:19:18,2500.0
CUST_0256,ATM_009,12.924743,80.251285,2024-02-06 05:44:17,2500.0
CUST_0287,ATM_002,12.981315,80.243745,2024-02-06 06:16:34,3500.0
CUST_0194,ATM_013,12.934112,80.247218,2024-02-06 06:50:15,3000.0
CUST_0370,ATM_012,12.946351,80.216505,2024-02-06 07:00:48,2500.0
CUST_0026,ATM_007,12.975229,80.192201,2024-02-06 07:20:13,4000.0
CUST_0487,ATM_002,12.981315,80.243745,2024-02-06 07:28:39,2000.0
CUST_0410,ATM_014,12.92198,80.252514,2024-02-06 07:35:46,2000.0
CUST_0402,ATM_006,12.964649,80.213914,2024-02-06 08:29:51,2500.0
CUST_0288,ATM_016,12.99278,80.232227,2024-02-06 08:34:56,3500.0
CUST_0125,ATM_015,12.992792,80.2065,2024-02-06 08:45:31,3500.0
CUST_0361,ATM_005,12.964558,80.229038,2024-02-06 09:53:43,2500.0
CUST_0310,ATM_004,12.995288,80.232412,2024-02-06 10:17:20,3000.0
CUST_0078,ATM_014,12.92198,80.252514,2024-02-06 10:29:59,2500.0
CUST_0324,ATM_011,12.974313,80.240484,2024-02-06 10:43:27,2500.0
CUST_0439,ATM_011,12.974313,80.240484,2024-02-06 11:26:21,2000.0
CUST_0163,ATM_001,12.979051,80.218826,2024-02-06 11:59:24,1500.0
CUST_0131,ATM_005,12.964558,80.229038,2024-02-06 12:35:50,2000.0
CUST_0433,ATM_012,12.946351,80.216505,2024-02-06 12:42:15,2500.0
CUST_0063,ATM_012,12.946351,80.216505,2024-02-06 13:02:11,2000.0
CUST_0242,ATM_003,12.968088,80.217388,2024-02-06 13:03:46,1000.0
CUST_0252,ATM_017,12.999838,80.197307,2024-02-06 13:13:52,2000.0
CUST_0223,ATM_011,12.974313,80.240484,2024-02-06 13:51:15,2000.0
CUST_0305,ATM_019,13.002506,80.186484,2024-02-06 14:45:53,1500.0
CUST_0139,ATM_002,12.981315,80.243745,2024-02-06 15:31:08,2000.0
CUST_0059,ATM_006,12.964649,80.213914,2024-02-06 15:34:00,1000.0
CUST_0317,ATM_011,12.974313,80.240484,2024-02-06 16:49:46,2000.0
CUST_0273,ATM_018,13.009871,80.19535,2024-02-06 17:30:36,7000.0
CUST_0339,ATM_017,12.999838,80.197307,2024-02-06 17:41:56,4000.0
CUST_0351,ATM_019,13.002506,80.186484,2024-02-06 17:48:14,8000.0
CUST_0117,ATM_015,12.992792,80.2065,2024-02-06 18:30:02,5000.0
CUST_0414,ATM_006,12.964649,80.213914,2024-02-06 18:31:37,4500.0
CUST_0370,ATM_012,12.946351,80.216505,2024-02-06 18:48:03,3500.0
CUST_0137,ATM_020,12.984062,80.212362,2024-02-06 19:05:23,5500.0
CUST_0390,ATM_009,12.924743,80.251285,2024-02-06 19:53:08,6000.0
CUST_0061,ATM_016,12.99278,80.232227,2024-02-06 20:09:19,4000.0
CUST_0017,ATM_001,12.979051,80.218826,2024-02-06 20:53:13,3500.0
CUST_0334,ATM_015,12.992792,80.2065,2024-02-06 20:56:54,5500.0
CUST_0077,ATM_019,13.002506,80.186484,2024-02-06 20:58:13,3500.0
CUST_0467,ATM_012,12.946351,80.216505,2024-02-06 21:23:18,3500.0
CUST_0287,ATM_002,12.981315,80.243745,2024-02-06 22:09:09,2500.0
CUST_0331,ATM_011,12.974313,80.240484,2024-02-06 22:19:50,2000.0
CUST_0090,ATM_018,13.009871,80.19535,2024-02-06 22:27:20,3500.0
CUST_0017,ATM_019,13.002506,80.186484,2024-02-06 22:29:36,3000.0
CUST_0444,ATM_005,12.964558,80.229038,2024-02-06 22:33:24,4000.0
CUST_0100,ATM_005,12.964558,80.229038,2024-02-06 23:13:39,2500.0
CUST_0080,ATM_011,12.974313,80.240484,2024-02-06 23:17:24,1000.0
CUST_0169,ATM_011,12.974313,80.240484,2024-02-06 23:20:17,4000.0
CUST_0250,ATM_016,12.99278,80.232227,2024-02-06 23:33:01,500.0
CUST_0020,ATM_010,12.92684,80.216754,2024-02-07 00:12:12,3000.0
CUST_0465,ATM_006,12.964649,80.213914,2024-02-07 00:16:10,3500.0
CUST_0114,ATM_001,12.979051,80.218826,2024-02-07 00:22:00,2000.0
CUST_0421,ATM_001,12.979051,80.218826,2024-02-07 01:07:49,2000.0
CUST_0383,ATM_010,12.92684,80.216754,2024-02-07 01:39:41,3000.0
CUST_0009,ATM_015,12.992792,80.2065,2024-02-07 02:01:48,3000.0
CUST_0099,ATM_005,12.964558,80.229038,2024-02-07 03:32:10,4500.0
CUST_0470,ATM_018,13.009871,80.19535,2024-02-07 04:07:09,3500.0
CUST_0307,ATM_001,12.979051,80.218826,2024-02-07 06:22:28,2500.0
CUST_0314,ATM_016,12.99278,80.232227,2024-02-07 06:48:45,4500.0
CUST_0475,ATM_011,12.974313,80.240484,2024-02-07 07:11:04,2500.0
CUST_0174,ATM_010,12.92684,80.216754,2024-02-07 08:32:38,2000.0
CUST_0113,ATM_002,12.981315,80.243745,2024-02-07 08:47:13,3000.0
CUST_0337,ATM_013,12.934112,80.247218,2024-02-07 09:05:35,3500.0
CUST_0441,ATM_009,12.924743,80.251285,2024-02-07 10:19:24,2000.0
CUST_0062,ATM_009,12.924743,80.251285,2024-02-07 10:25:00,1000.0
CUST_0376,ATM_008,12.910502,80.233754,2024-02-07 10:31:02,1500.0
CUST_0382,ATM_002,12.981315,80.243745,2024-02-07 11:12:41,3500.0
CUST_0181,ATM_013,12.934112,80.247218,2024-02-07 11:32:14,2000.0
CUST_0095,ATM_009,12.924743,80.251285,2024-02-07 11:34:35,2500.0
CUST_0088,ATM_014,12.92198,80.252514,2024-02-07 12:26:07,1000.0
CUST_0492,ATM_013,12.934112,80.247218,2024-02-07 13:25:47,3000.0
CUST_0233,ATM_002,12.981315,80.243745,2024-02-07 14:22:46,1000.0
CUST_0091,ATM_009,12.924743,80.251285,2024-02-07 15:03:56,1500.0
CUST_0081,ATM_007,12.975229,80.192201,2024-02-07 15:04:01,2500.0
CUST_0252,ATM_017,12.999838,80.197307,2024-02-07 15:45:16,2500.0
CUST_0076,ATM_002,12.981315,80.243745,2024-02-07 15:55:51,2500.0
CUST_0237,ATM_010,12.92684,80.216754,2024-02-07 16:42:55,2500.0
CUST_0372,ATM_002,12.981315,80.243745,2024-02-07 16:47:33,1500.0
CUST_0359,ATM_020,12.984062,80.212362,2024-02-07 16:58:20,4000.0
CUST_0084,ATM_012,12.946351,80.216505,2024-02-07 16:59:52,2500.0
CUST_0260,ATM_003,12.968088,80.217388,2024-02-07 17:50:37,5500.0
CUST_0034,ATM_010,12.92684,80.216754,2024-02-07 18:23:02,3500.0
CUST_0043,ATM_007,12.975229,80.192201,2024-02-07 18:35:40,2000.0
CUST_0080,ATM_011,12.974313,80.240484,2024-02-07 18:46:39,3500.0
CUST_0394,ATM_003,12.968088,80.217388,2024-02-07 18:47:31,3000.0
CUST_0270,ATM_017,12.999838,80.197307,2024-02-07 19:23:11,2500.0
CUST_0475,ATM_011,12.974313,80.240484,2024-02-07 20:12:20,4500.0
CUST_0397,ATM_010,12.92684,80.216754,2024-02-07 21:45:24,3000.0
CUST_0278,ATM_012,12.946351,80.216505,2024-02-07 22:00:29,3500.0
CUST_0249,ATM_017,12.999838,80.197307,2024-02-07 22:09:05,3500.0
CUST_0490,ATM_018,13.009871,80.19535,2024-02-07 22:37:56,1000.0
CUST_0347,ATM_019,13.002506,80.186484,2024-02-07 22:46:01,2500.0
CUST_0002,ATM_016,12.99278,80.232227,2024-02-07 22:53:40,1000.0
CUST_0388,ATM_016,12.99278,80.232227,2024-02-07 23:46:28,2000.0
CUST_0236,ATM_008,12.910502,80.233754,2024-02-07 23:55:29,3000.0
CUST_0215,ATM_017,12.999838,80.197307,2024-02-07 23:56:37,2500.0
CUST_0319,ATM_015,12.992792,80.2065,2024-02-08 00:28:11,3000.0
CUST_0225,ATM_004,12.995288,80.232412,2024-02-08 00:42:20,1500.0
CUST_0145,ATM_009,12.924743,80.251285,2024-02-08 00:45:04,3000.0
CUST_0398,ATM_009,12.924743,80.251285,2024-02-08 00:45:05,2000.0
CUST_0035,ATM_004,12.995288,80.232412,2024-02-08 03:02:40,2000.0
CUST_0068,ATM_011,12.974313,80.240484,2024-02-08 03:41:06,2500.0
CUST_0091,ATM_011,12.974313,80.240484,2024-02-08 04:27:02,4500.0
CUST_0233,ATM_002,12.981315,80.243745,2024-02-08 04:41:03,500.0
CUST_0021,ATM_007,12.975229,80.192201,2024-02-08 05:16:13,2000.0
CUST_0035,ATM_004,12.995288,80.232412,2024-02-08 06:22:41,4000.0
CUST_0166,ATM_005,12.964558,80.229038,2024-02-08 06:37:37,2500.0
CUST_0370,ATM_012,12.946351,80.216505,2024-02-08 06:50:42,4500.0
CUST_0142,ATM_014,12.92198,80.252514,2024-02-08 07:41:14,3500.0
CUST_0176,ATM_015,12.992792,80.2065,2024-02-08 07:41:51,3500.0
CUST_0321,ATM_004,12.995288,80.232412,2024-02-08 08:45:01,1500.0
CUST_0125,ATM_020,12.984062,80.212362,2024-02-08 08:50:51,3500.0
CUST_0463,ATM_011,12.974313,80.240484,2024-02-08 08:54:07,2500.0
CUST_0425,ATM_002,12.981315,80.243745,2024-02-08 09:02:56,3000.0
CUST_0468,ATM_011,12.974313,80.240484,2024-02-08 09:06:58,5000.0
CUST_0386,ATM_019,13.002506,80.186484,2024-02-08 09:16:51,2000.0
CUST_0032,ATM_015,12.992792,80.2065,2024-02-08 09:42:11,3000.0
CUST_0166,ATM_005,12.964558,80.229038,2024-02-08 10:32:17,5000.0
CUST_0426,ATM_005,12.964558,80.229038,2024-02-08 10:52:15,3500.0
CUST_0365,ATM_005,12.964558,80.229038,2024-02-08 13:52:24,2500.0
CUST_0306,ATM_013,12.934112,80.247218,2024-02-08 14:17:32,2000.0
CUST_0339,ATM_017,12.999838,80.197307,2024-02-08 15:16:36,2000.0
CUST_0446,ATM_002,12.981315,80.243745,2024-02-08 15:36:24,2500.0
CUST_0333,ATM_020,12.984062,80.212362,2024-02-08 15:37:48,1500.0
CUST_0009,ATM_016,12.99278,80.232227,2024-02-08 16:24:16,2500.0
CUST_0055,ATM_019,13.002506,80.186484,2024-02-08 16:28:19,2000.0
CUST_0202,ATM_008,12.910502,80.233754,2024-02-08 16:45:08,2500.0
CUST_0274,ATM_017,12.999838,80.197307,2024-02-08 17:19:42,4000.0
CUST_0386,ATM_019,13.002506,80.186484,2024-02-08 17:26:59,5000.0
CUST_0370,ATM_012,12.946351,80.216505,2024-02-08 17:38:48,2000.0
CUST_0097,ATM_008,12.910502,80.233754,2024-02-08 18:07:15,5000.0
CUST_0175,ATM_005,12.964558,80.229038,2024-02-08 18:22:53,3000.0
CUST_0094,ATM_012,12.946351,80.216505,2024-02-08 18:55:10,2500.0
CUST_0380,ATM_011,12.974313,80.240484,2024-02-08 18:57:18,5500.0
CUST_0141,ATM_016,12.99278,80.232227,2024-02-08 19:36:23,6000.0
CUST_0073,ATM_007,12.975229,80.192201,2024-02-08 19:45:41,5000.0
CUST_0196,ATM_002,12.981315,80.243745,2024-02-08 20:38:20,4500.0
CUST_0144,ATM_007,12.975229,80.192201,2024-02-08 20:51:00,5500.0
CUST_0224,ATM_017,12.999838,80.197307,2024-02-08 21:19:42,2000.0
CUST_0245,ATM_003,12.968088,80.217388,2024-02-08 21:24:01,3000.0
CUST_0272,ATM_013,12.934112,80.247218,2024-02-08 21:30:36,4500.0
CUST_0213,ATM_004,12.995288,80.232412,2024-02-08 21:58:50,3500.0
CUST_0071,ATM_009,12.924743,80.251285,2024-02-08 22:31:32,2500.0
CUST_0142,ATM_014,12.92198,80.252514,2024-02-08 23:07:39,2000.0
CUST_0467,ATM_012,12.946351,80.216505,2024-02-08 23:23:44,3000.0
CUST_0379,ATM_013,12.934112,80.247218,2024-02-08 23:44:38,3500.0
CUST_0153,ATM_015,12.992792,80.2065,2024-02-08 23:47:33,2000.0
CUST_0087,ATM_012,12.946351,80.216505,2024-02-08 23:53:19,1500.0
CUST_0252,ATM_017,12.999838,80.197307,2024-02-08 23:55:44,2500.0
CUST_0368,ATM_010,12.92684,80.216754,2024-02-09 00:08:13,2500.0
CUST_0046,ATM_008,12.910502,80.233754,2024-02-09 00:44:20,2500.0
CUST_0172,ATM_004,12.995288,80.232412,2024-02-09 00:50:26,500.0
CUST_0440,ATM_014,12.92198,80.252514,2024-02-09 02:26:26,2500.0
CUST_0198,ATM_017,12.999838,80.197307,2024-02-09 03:06:32,4500.0
CUST_0192,ATM_004,12.995288,80.232412,2024-02-09 05:35:43,1000.0
CUST_0478,ATM_005,12.964558,80.229038,2024-02-09 07:15:28,3500.0
CUST_0326,ATM_012,12.946351,80.216505,2024-02-09 07:16:27,1000.0
CUST_0390,ATM_009,12.924743,80.251285,2024-02-09 07:39:43,3000.0
CUST_0164,ATM_005,12.964558,80.229038,2024-02-09 08:27:31,2500.0
CUST_0377,ATM_003,12.968088,80.217388,2024-02-09 08:45:07,5500.0
CUST_0287,ATM_018,13.009871,80.19535,2024-02-09 09:12:07,4000.0
CUST_0063,ATM_014,12.92198,80.252514,2024-02-09 09:32:26,2000.0
CUST_0338,ATM_004,12.995288,80.232412,2024-02-09 09:48:53,4000.0
CUST_0290,ATM_018,13.009871,80.19535,2024-02-09 09:57:38,2500.0
CUST_0427,ATM_016,12.99278,80.232227,2024-02-09 10:07:09,4000.0
CUST_0238,ATM_018,13.009871,80.19535,2024-02-09 10:31:12,4000.0
CUST_0117,ATM_019,13.002506,80.186484,2024-02-09 12:53:44,3000.0
CUST_0341,ATM_016,12.99278,80.232227,2024-02-09 13:02:07,3000.0
